avg_degree,candidate_rank_min,candidate_source_count,clustering_product,clustering_u,clustering_v,community_internal_edges_u,community_internal_edges_v,community_internal_product,community_pair_edges,community_size_product,community_size_u,community_size_v,current_edges,current_gcc_ratio,current_nodes,degree_abs_diff,degree_max,degree_min,degree_product,degree_sum,degree_u,degree_v,density,gcc_delta,graph_id,graph_type,is_inter_community,m4_score,m7_score,m8_score,n,node_betweenness_product,node_betweenness_u,node_betweenness_v,num_communities,pagerank_product,pagerank_u,pagerank_v,remove_ratio,same_community,source_bridge,source_m2,source_m4,source_m5,source_m7,source_m8,source_random,split,step,u,v,damage_rank
7.987654320987654,1,4,0.10714285714285714,0.42857142857142855,0.25,81,76,6156,1,528,24,22,647,1.0,162,1,9,8,72,17,8,9,0.049612759757687294,0.0,train_000,ws,1,6156.0,528.0,38016.0,162,0.0033342385561069667,0.04627333001408392,0.07205529740548487,8,4.357142004502073e-05,0.006289448344410937,0.006927701391130765,0.0015432098765432098,0,0,0,1,1,1,1,0,train,1,52,123,1
7.987654320987654,2,3,0.17195767195767195,0.3611111111111111,0.47619047619047616,83,59,4897,1,432,24,18,647,1.0,162,2,9,7,63,16,9,7,0.049612759757687294,0.0,train_000,ws,1,4897.0,432.0,27216.0,162,0.0020344790539251383,0.07073473198630338,0.02876209461455345,8,3.726420028105807e-05,0.0067765731658790285,0.005498974093379292,0.0015432098765432098,0,0,0,1,0,1,1,0,train,1,19,110,1
7.987654320987654,3,3,0.10582010582010581,0.2777777777777778,0.38095238095238093,81,59,4779,1,432,24,18,647,1.0,162,2,9,7,63,16,9,7,0.049612759757687294,0.0,train_000,ws,1,4779.0,432.0,27216.0,162,0.003119001925166948,0.059983351527755566,0.05199779348314207,8,3.831331295649938e-05,0.006865083344979223,0.005580895530499249,0.0015432098765432098,0,0,0,1,0,1,1,0,train,1,44,120,1
7.987654320987654,4,3,0.17687074829931973,0.38095238095238093,0.4642857142857143,59,79,4661,1,432,18,24,647,1.0,162,1,8,7,56,15,7,8,0.049612759757687294,0.0,train_000,ws,1,4661.0,432.0,24192.0,162,0.0016301794667366917,0.05199779348314207,0.03135093544431272,8,3.4786338364561415e-05,0.005580895530499249,0.006233110470256292,0.0015432098765432098,0,0,0,1,0,1,1,0,train,1,120,153,1
7.987654320987654,5,2,0.19047619047619047,0.38095238095238093,0.5,55,59,3245,1,306,17,18,647,1.0,162,1,8,7,56,15,7,8,0.049612759757687294,0.0,train_000,ws,1,3245.0,306.0,17136.0,162,0.0007451811092528771,0.028527388372754946,0.026121602844113186,8,3.4235475540335056e-05,0.005466879844226528,0.00626234278342344,0.0015432098765432098,0,0,0,1,0,1,0,0,train,1,70,114,1
7.987654320987654,2,1,0.2222222222222222,0.4444444444444444,0.5,83,76,6308,2,528,24,22,647,1.0,162,1,9,8,72,17,9,8,0.049612759757687294,0.0,train_000,ws,1,3154.0,264.0,19008.0,162,0.0016168345193090703,0.045963274213315426,0.03517666108391987,8,4.200913353233724e-05,0.006800140286038786,0.006177686307234755,0.0015432098765432098,0,0,0,0,1,0,0,0,train,1,15,141,1
7.987654320987654,3,1,0.13040123456790123,0.3611111111111111,0.3611111111111111,83,74,6142,3,528,24,22,647,1.0,162,0,9,9,81,18,9,9,0.049612759757687294,0.0,train_000,ws,1,2047.3333333333333,176.0,14256.0,162,0.003456751521824726,0.07073473198630338,0.048869224845498375,8,4.5626939796447105e-05,0.0067765731658790285,0.0067330402372374545,0.0015432098765432098,0,0,0,0,1,0,0,0,train,1,19,97,1
7.987654320987654,4,1,0.20238095238095236,0.4722222222222222,0.42857142857142855,74,59,4366,12,396,22,18,647,1.0,162,1,9,8,72,17,9,8,0.049612759757687294,0.0,train_000,ws,1,363.8333333333333,33.0,2376.0,162,0.0017132655656113987,0.043098500899761166,0.039752323859155225,8,4.2695645685442454e-05,0.006844122935202106,0.006238293217358998,0.0015432098765432098,0,0,0,0,1,0,0,0,train,1,89,121,1
7.987654320987654,5,2,0.10493827160493828,0.2777777777777778,0.37777777777777777,81,34,2754,1,264,24,11,647,1.0,162,1,10,9,90,19,9,10,0.049612759757687294,0.0,train_000,ws,1,2754.0,264.0,23760.0,162,0.0029439891560655283,0.059983351527755566,0.04908010441369356,8,5.0463208943293346e-05,0.006865083344979223,0.007350705943023925,0.0015432098765432098,0,0,0,0,1,0,1,0,train,1,44,75,1
7.987654320987654,1,1,0.30357142857142855,0.5,0.6071428571428571,59,59,3481,0,324,18,18,647,1.0,162,1,9,8,72,17,9,8,0.049612759757687294,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00011578659924042297,0.02435918438654623,0.004753303616535405,8,4.2111449521419454e-05,0.006823942890825323,0.006171131586994609,0.0015432098765432098,1,0,0,0,0,0,0,1,train,1,106,107,1
7.987654320987654,2,1,0.11805555555555555,0.25,0.4722222222222222,76,76,5776,0,484,22,22,647,1.0,162,0,9,9,81,18,9,9,0.049612759757687294,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0012424264794672945,0.07205529740548487,0.017242680610637804,8,4.754728734737613e-05,0.006927701391130765,0.006863356929363159,0.0015432098765432098,1,0,0,0,0,0,0,1,train,1,123,137,1
7.987654320987654,3,1,0.2222222222222222,0.6666666666666666,0.3333333333333333,55,55,3025,0,289,17,17,647,1.0,162,3,9,6,54,15,6,9,0.049612759757687294,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00014285697765016684,0.0026289336186790654,0.05434027570538155,8,3.446630782838125e-05,0.00494954926319351,0.006963524554586041,0.0015432098765432098,1,0,0,0,0,0,0,1,train,1,56,57,1
7.987654320987654,4,1,0.2653061224489796,0.5714285714285714,0.4642857142857143,79,79,6241,0,576,24,24,647,1.0,162,0,8,8,64,16,8,8,0.049612759757687294,0.0,train_000,ws,0,0.0,0.0,0.0,162,9.539132870935528e-05,0.005689677962970564,0.01676568152541831,8,3.894719997853447e-05,0.00624092686570355,0.006240611501564823,0.0015432098765432098,1,0,0,0,0,0,0,1,train,1,154,157,1
7.987654320987654,5,1,0.25297619047619047,0.4722222222222222,0.5357142857142857,55,55,3025,0,289,17,17,647,1.0,162,1,9,8,72,17,9,8,0.049612759757687294,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00010818334774499074,0.019433980174642197,0.005566710821602581,8,4.176166251237367e-05,0.0068185014387173865,0.006124756720771386,0.0015432098765432098,1,0,0,0,0,0,0,1,train,1,66,69,1
7.987654320987654,6,1,0.2678571428571429,0.6428571428571429,0.4166666666666667,79,83,6557,11,576,24,24,647,1.0,162,1,9,8,72,17,8,9,0.049612759757687294,0.0,train_000,ws,1,596.0909090909091,52.36363636363637,3770.1818181818185,162,0.00022443608089364747,0.008191539728443794,0.027398521930416763,8,4.350900095051153e-05,0.006311328977534576,0.006893793859484038,0.0015432098765432098,0,0,0,0,0,0,0,1,train,1,3,7,1
7.987654320987654,7,1,0.2867063492063492,0.4722222222222222,0.6071428571428571,74,74,5476,0,484,22,22,647,1.0,162,1,9,8,72,17,9,8,0.049612759757687294,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0002756171451574356,0.02364951533956873,0.01165424074024435,8,4.145372093729438e-05,0.006769329952232794,0.006123755412989035,0.0015432098765432098,1,0,0,0,0,0,0,1,train,1,98,102,1
7.987654320987654,8,1,0.4444444444444444,0.6666666666666666,0.6666666666666666,55,55,3025,0,289,17,17,647,1.0,162,1,7,6,42,13,6,7,0.049612759757687294,0.0,train_000,ws,0,0.0,0.0,0.0,162,5.445238047114753e-06,0.0026289336186790654,0.0020712725526522684,8,2.757471564578359e-05,0.00494954926319351,0.005571156923487624,0.0015432098765432098,1,0,0,0,0,0,0,1,train,1,56,60,1
7.9753086419753085,1,1,0.11753086419753087,0.3111111111111111,0.37777777777777777,87,87,7569,0,625,25,25,646,1.0,162,0,10,10,100,20,10,10,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0021800645691955707,0.06491169610769949,0.03358508096258145,8,5.449007385652342e-05,0.007343052740932976,0.007420629509137933,0.0030864197530864196,1,0,1,0,0,0,0,0,train,2,29,30,1
7.9753086419753085,2,1,0.11753086419753087,0.3111111111111111,0.37777777777777777,87,60,5220,4,450,25,18,646,1.0,162,0,10,10,100,20,10,10,0.049536078521585765,0.0,train_000,ws,1,1305.0,112.5,11250.0,162,0.0034045549650058306,0.06491169610769949,0.052449021811987434,8,5.400968002872269e-05,0.007343052740932976,0.007355207967886726,0.0030864197530864196,0,0,1,0,0,0,0,0,train,2,29,75,1
7.9753086419753085,3,1,0.09506172839506173,0.3055555555555556,0.3111111111111111,79,87,6873,9,575,23,25,646,1.0,162,1,10,9,90,19,9,10,0.049536078521585765,0.0,train_000,ws,1,763.6666666666666,63.888888888888886,5750.0,162,0.002274300184622207,0.03503683189619261,0.06491169610769949,8,4.99303671974591e-05,0.006799674326064445,0.007343052740932976,0.0030864197530864196,0,0,1,0,0,0,0,0,train,2,14,29,1
7.9753086419753085,4,1,0.12962962962962965,0.4166666666666667,0.3111111111111111,87,87,7569,0,625,25,25,646,1.0,162,1,10,9,90,19,9,10,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0009806825301478168,0.015107948011721932,0.06491169610769949,8,4.96556407033305e-05,0.006762261208683826,0.007343052740932976,0.0030864197530864196,1,0,1,0,0,0,0,0,train,2,23,29,1
7.9753086419753085,5,1,0.09506172839506173,0.3111111111111111,0.3055555555555556,87,60,5220,4,450,25,18,646,1.0,162,1,10,9,90,19,10,9,0.049536078521585765,0.0,train_000,ws,1,1305.0,112.5,10125.0,162,0.0019666424740023575,0.06491169610769949,0.03029719745328122,8,4.9738222037430106e-05,0.007343052740932976,0.006773507394298054,0.0030864197530864196,0,0,1,0,0,0,0,0,train,2,29,71,1
7.9753086419753085,1,4,0.10582010582010581,0.2777777777777778,0.38095238095238093,87,69,6003,1,525,25,21,646,1.0,162,2,9,7,63,16,9,7,0.049536078521585765,0.0,train_000,ws,1,6003.0,525.0,33075.0,162,0.004348593660853664,0.06991747005007394,0.06219609573600504,8,3.8494000709786926e-05,0.006880359722830107,0.005594765718725116,0.0030864197530864196,0,0,0,1,1,1,1,0,train,2,44,120,1
7.9753086419753085,1,3,0.23214285714285715,0.4642857142857143,0.5,52,103,5356,1,493,17,29,646,1.0,162,1,9,8,72,17,8,9,0.049536078521585765,0.0,train_000,ws,1,5356.0,493.0,35496.0,162,0.0012595608264083281,0.036731250814436206,0.03429125876413913,8,4.339826483009543e-05,0.006344710568330572,0.006840070065089578,0.0030864197530864196,0,0,0,1,0,1,1,0,train,2,53,92,1
7.9753086419753085,3,4,0.15476190476190477,0.4642857142857143,0.3333333333333333,79,52,4108,1,391,23,17,646,1.0,162,1,9,8,72,17,8,9,0.049536078521585765,0.0,train_000,ws,1,4108.0,391.0,28152.0,162,0.0021424277367412528,0.036104790006575925,0.05933915517445311,8,4.3385620334789876e-05,0.0062142329204780255,0.00698165338988492,0.0030864197530864196,0,0,0,1,1,1,1,0,train,2,8,57,1
7.9753086419753085,4,3,0.17687074829931973,0.38095238095238093,0.4642857142857143,69,50,3450,1,336,21,16,646,1.0,162,1,8,7,56,15,7,8,0.049536078521585765,0.0,train_000,ws,1,3450.0,336.0,18816.0,162,0.002020541857887185,0.06219609573600504,0.03248663495637239,8,3.489533493505746e-05,0.005594765718725116,0.006237139621104473,0.0030864197530864196,0,0,0,1,0,1,1,0,train,2,120,153,1
7.9753086419753085,4,3,0.18055555555555555,0.5,0.3611111111111111,87,103,8961,3,725,25,29,646,1.0,162,0,9,9,81,18,9,9,0.049536078521585765,0.0,train_000,ws,1,2987.0,241.66666666666666,19575.0,162,0.001054048170167085,0.02126522090555323,0.04956676325388321,8,4.524774357438474e-05,0.006718653528607066,0.00673464458045445,0.0030864197530864196,0,0,0,1,0,1,1,0,train,2,34,97,1
7.9753086419753085,2,1,0.2222222222222222,0.4444444444444444,0.5,79,41,3239,2,299,23,13,646,1.0,162,1,9,8,72,17,9,8,0.049536078521585765,0.0,train_000,ws,1,1619.5,149.5,10764.0,162,0.0016923124608190826,0.04702723646553993,0.035985794361085954,8,4.207506455691007e-05,0.006801825748885357,0.006185848639801612,0.0030864197530864196,0,0,0,0,1,0,0,0,train,2,15,141,1
7.9753086419753085,3,1,0.20238095238095236,0.4722222222222222,0.42857142857142855,103,69,7107,11,609,29,21,646,1.0,162,1,9,8,72,17,9,8,0.049536078521585765,0.0,train_000,ws,1,646.0909090909091,55.36363636363637,3986.1818181818185,162,0.002043712222421952,0.047098062943245235,0.04339270226218633,8,4.2922500504002094e-05,0.006849615331186816,0.006266410364472981,0.0030864197530864196,0,0,0,0,1,0,0,0,train,2,89,121,1
7.9753086419753085,4,1,0.13040123456790123,0.3611111111111111,0.3611111111111111,79,103,8137,4,667,23,29,646,1.0,162,0,9,9,81,18,9,9,0.049536078521585765,0.0,train_000,ws,1,2034.25,166.75,13506.75,162,0.0035529837216755314,0.07168076929851133,0.04956676325388321,8,4.564465308641074e-05,0.0067775890087626075,0.00673464458045445,0.0030864197530864196,0,0,0,0,1,0,0,0,train,2,19,97,1
7.9753086419753085,1,1,0.2678571428571429,0.6428571428571429,0.4166666666666667,79,79,6241,0,529,23,23,646,1.0,162,1,9,8,72,17,8,9,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00022475434214825818,0.008191539728443794,0.027437374364166867,8,4.35215959353141e-05,0.006312149827703905,0.006894892726452507,0.0030864197530864196,1,0,0,0,0,0,0,1,train,2,3,7,1
7.9753086419753085,2,1,0.21768707482993194,0.5714285714285714,0.38095238095238093,69,69,4761,0,441,21,21,646,1.0,162,1,8,7,56,15,8,7,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0005772976010077808,0.009281894533350682,0.06219609573600504,8,3.51793427186662e-05,0.006287902744689468,0.005594765718725116,0.0030864197530864196,1,0,0,0,0,0,0,1,train,2,118,120,1
7.9753086419753085,3,1,0.20634920634920634,0.4444444444444444,0.4642857142857143,50,50,2500,0,256,16,16,646,1.0,162,1,9,8,72,17,9,8,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0007281807457488062,0.022414779084589997,0.03248663495637239,8,4.3092506452156234e-05,0.006909017445488164,0.006237139621104473,0.0030864197530864196,1,0,0,0,0,0,0,1,train,2,149,153,1
7.9753086419753085,4,1,0.2653061224489796,0.5714285714285714,0.4642857142857143,52,52,2704,0,289,17,17,646,1.0,162,1,8,7,56,15,7,8,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00020664943345028328,0.0056259841107579546,0.036731250814436206,8,3.616410125586362e-05,0.005699881951491313,0.006344710568330572,0.0030864197530864196,1,0,0,0,0,0,0,1,train,2,49,53,1
7.9753086419753085,5,1,0.2857142857142857,0.42857142857142855,0.6666666666666666,52,52,2704,0,289,17,17,646,1.0,162,2,8,6,48,14,8,6,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,5.61881633869967e-05,0.024002928616533043,0.0023408878260086437,8,3.146094173765732e-05,0.00634050330122005,0.004961899748810722,0.0030864197530864196,1,0,0,0,0,0,0,1,train,2,54,56,1
7.9753086419753085,6,1,0.41326530612244905,0.6428571428571429,0.6428571428571429,87,87,7569,0,625,25,25,646,1.0,162,0,8,8,64,16,8,8,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,1.2111230843862515e-05,0.0042495113824452075,0.0028500290395489193,8,3.6857101808030366e-05,0.006070217065216399,0.006071793053205493,0.0030864197530864196,1,0,0,0,0,0,0,1,train,2,36,38,1
7.9753086419753085,7,1,0.28061224489795916,0.5238095238095238,0.5357142857142857,69,69,4761,0,441,21,21,646,1.0,162,1,8,7,56,15,7,8,0.049536078521585765,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00018376099989865827,0.012602425903804131,0.014581398954560702,8,3.522990083127709e-05,0.0056016357218372035,0.0062892166825376,0.0030864197530864196,1,0,0,0,0,0,0,1,train,2,116,119,1
