gcc_after,gcc_before,gcc_delta,graph_id,graph_type,num_candidate_methods,remove_ratio,selected_method,split,step,u,v
0.3023255813953488,0.313953488372093,0.011627906976744207,bio_diseasome,real,5,0.02861952861952862,M5 dynamic edge betweenness,real_external_test,34,82,309
0.3023255813953488,0.3023255813953488,0.0,bio_diseasome,real,5,0.029461279461279462,M5 dynamic edge betweenness,real_external_test,35,70,434
0.3023255813953488,0.3023255813953488,0.0,bio_diseasome,real,5,0.030303030303030304,M5 dynamic edge betweenness,real_external_test,36,388,434
0.3023255813953488,0.3023255813953488,0.0,bio_diseasome,real,5,0.031144781144781145,M5 dynamic edge betweenness,real_external_test,37,217,456
0.2868217054263566,0.3023255813953488,0.01550387596899222,bio_diseasome,real,5,0.03198653198653199,M5 dynamic edge betweenness,real_external_test,38,204,456
0.2771317829457364,0.2868217054263566,0.009689922480620172,bio_diseasome,real,5,0.03282828282828283,M5 dynamic edge betweenness,real_external_test,39,87,434
0.26744186046511625,0.2771317829457364,0.009689922480620172,bio_diseasome,real,5,0.03367003367003367,M5 dynamic edge betweenness,real_external_test,40,26,434
0.26744186046511625,0.26744186046511625,0.0,bio_diseasome,real,5,0.034511784511784514,M5 dynamic edge betweenness,real_external_test,41,70,401
0.25775193798449614,0.26744186046511625,0.009689922480620117,bio_diseasome,real,5,0.03535353535353535,M5 dynamic edge betweenness,real_external_test,42,263,401
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.0361952861952862,M5 dynamic edge betweenness,real_external_test,43,92,251
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.037037037037037035,M5 dynamic edge betweenness,real_external_test,44,70,251
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.03787878787878788,M5 dynamic edge betweenness,real_external_test,45,251,356
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.03872053872053872,M5 dynamic edge betweenness,real_external_test,46,92,474
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.03956228956228956,M5 dynamic edge betweenness,real_external_test,47,92,396
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.04040404040404041,M5 dynamic edge betweenness,real_external_test,48,185,396
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.041245791245791245,M5 dynamic edge betweenness,real_external_test,49,65,251
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.04208754208754209,M5 dynamic edge betweenness,real_external_test,50,92,164
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.04292929292929293,M5 dynamic edge betweenness,real_external_test,51,251,320
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.04377104377104377,M5 dynamic edge betweenness,real_external_test,52,92,380
0.25775193798449614,0.25775193798449614,0.0,bio_diseasome,real,5,0.04461279461279461,M5 dynamic edge betweenness,real_external_test,53,64,92
0.23449612403100775,0.25775193798449614,0.023255813953488386,bio_diseasome,real,5,0.045454545454545456,M5 dynamic edge betweenness,real_external_test,54,251,474
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.046296296296296294,M5 dynamic edge betweenness,real_external_test,55,251,441
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.04713804713804714,M5 dynamic edge betweenness,real_external_test,56,251,263
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.047979797979797977,M5 dynamic edge betweenness,real_external_test,57,164,264
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.04882154882154882,M5 dynamic edge betweenness,real_external_test,58,92,320
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.049663299663299666,M5 dynamic edge betweenness,real_external_test,59,164,422
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.050505050505050504,M5 dynamic edge betweenness,real_external_test,60,164,289
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.05134680134680135,M5 dynamic edge betweenness,real_external_test,61,319,320
0.23449612403100775,0.23449612403100775,0.0,bio_diseasome,real,5,0.05218855218855219,M5 dynamic edge betweenness,real_external_test,62,320,480
0.22093023255813954,0.23449612403100775,0.013565891472868213,bio_diseasome,real,5,0.05303030303030303,M5 dynamic edge betweenness,real_external_test,63,318,320
0.22093023255813954,0.22093023255813954,0.0,bio_diseasome,real,5,0.05387205387205387,M5 dynamic edge betweenness,real_external_test,64,79,112
0.20155038759689922,0.22093023255813954,0.019379844961240317,bio_diseasome,real,5,0.054713804713804715,M5 dynamic edge betweenness,real_external_test,65,50,79
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.05555555555555555,M5 dynamic edge betweenness,real_external_test,66,92,456
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.0563973063973064,M5 dynamic edge betweenness,real_external_test,67,162,388
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.05723905723905724,M5 dynamic edge betweenness,real_external_test,68,70,162
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.05808080808080808,M5 dynamic edge betweenness,real_external_test,69,136,162
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.058922558922558925,M5 dynamic edge betweenness,real_external_test,70,92,162
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.05976430976430976,M5 dynamic edge betweenness,real_external_test,71,168,256
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.06060606060606061,M5 dynamic edge betweenness,real_external_test,72,168,228
0.20155038759689922,0.20155038759689922,0.0,bio_diseasome,real,5,0.061447811447811446,M5 dynamic edge betweenness,real_external_test,73,256,434
0.19186046511627908,0.20155038759689922,0.009689922480620144,bio_diseasome,real,5,0.06228956228956229,M5 dynamic edge betweenness,real_external_test,74,426,434
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06313131313131314,M5 dynamic edge betweenness,real_external_test,75,92,109
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06397306397306397,M5 dynamic edge betweenness,real_external_test,76,65,109
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06481481481481481,M5 dynamic edge betweenness,real_external_test,77,162,354
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06565656565656566,M5 dynamic edge betweenness,real_external_test,78,162,259
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.0664983164983165,M5 dynamic edge betweenness,real_external_test,79,70,92
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06734006734006734,M5 dynamic edge betweenness,real_external_test,80,92,356
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06818181818181818,M5 dynamic edge betweenness,real_external_test,81,92,136
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06902356902356903,M5 dynamic edge betweenness,real_external_test,82,162,168
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.06986531986531987,M5 dynamic edge betweenness,real_external_test,83,53,185
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.0707070707070707,M5 dynamic edge betweenness,real_external_test,84,10,162
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.07154882154882154,M5 dynamic edge betweenness,real_external_test,85,65,456
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.0723905723905724,M5 dynamic edge betweenness,real_external_test,86,281,332
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.07323232323232323,M5 dynamic edge betweenness,real_external_test,87,92,332
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.07407407407407407,M5 dynamic edge betweenness,real_external_test,88,162,462
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.07491582491582492,M5 dynamic edge betweenness,real_external_test,89,70,485
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.07575757575757576,M5 dynamic edge betweenness,real_external_test,90,356,485
0.19186046511627908,0.19186046511627908,0.0,bio_diseasome,real,5,0.0765993265993266,M5 dynamic edge betweenness,real_external_test,91,388,485
0.18023255813953487,0.19186046511627908,0.011627906976744207,bio_diseasome,real,5,0.07744107744107744,M5 dynamic edge betweenness,real_external_test,92,151,485
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.07828282828282829,M5 dynamic edge betweenness,real_external_test,93,10,332
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.07912457912457913,M5 dynamic edge betweenness,real_external_test,94,92,161
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.07996632996632996,M5 dynamic edge betweenness,real_external_test,95,92,119
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08080808080808081,M5 dynamic edge betweenness,real_external_test,96,12,92
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08164983164983165,M5 dynamic edge betweenness,real_external_test,97,11,92
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08249158249158249,M5 dynamic edge betweenness,real_external_test,98,92,462
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08333333333333333,M5 dynamic edge betweenness,real_external_test,99,109,162
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08417508417508418,M5 dynamic edge betweenness,real_external_test,100,297,462
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08501683501683502,M5 dynamic edge betweenness,real_external_test,101,74,462
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08585858585858586,M5 dynamic edge betweenness,real_external_test,102,92,317
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.0867003367003367,M5 dynamic edge betweenness,real_external_test,103,109,452
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08754208754208755,M5 dynamic edge betweenness,real_external_test,104,109,296
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08838383838383838,M5 dynamic edge betweenness,real_external_test,105,109,212
0.18023255813953487,0.18023255813953487,0.0,bio_diseasome,real,5,0.08922558922558922,M5 dynamic edge betweenness,real_external_test,106,86,109
0.13372093023255813,0.18023255813953487,0.046511627906976744,bio_diseasome,real,5,0.09006734006734007,M5 dynamic edge betweenness,real_external_test,107,6,109
0.13372093023255813,0.13372093023255813,0.0,bio_diseasome,real,5,0.09090909090909091,M5 dynamic edge betweenness,real_external_test,108,80,456
0.13372093023255813,0.13372093023255813,0.0,bio_diseasome,real,5,0.09175084175084175,M5 dynamic edge betweenness,real_external_test,109,456,505
0.13372093023255813,0.13372093023255813,0.0,bio_diseasome,real,5,0.09259259259259259,M5 dynamic edge betweenness,real_external_test,110,312,456
0.12403100775193798,0.13372093023255813,0.009689922480620144,bio_diseasome,real,5,0.09343434343434344,M5 dynamic edge betweenness,real_external_test,111,14,456
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.09427609427609428,M5 dynamic edge betweenness,real_external_test,112,65,70
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.09511784511784512,M5 dynamic edge betweenness,real_external_test,113,65,356
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.09595959595959595,M5 dynamic edge betweenness,real_external_test,114,65,92
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.0968013468013468,M5 dynamic edge betweenness,real_external_test,115,92,281
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.09764309764309764,M5 dynamic edge betweenness,real_external_test,116,264,388
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.09848484848484848,M5 dynamic edge betweenness,real_external_test,117,70,264
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.09932659932659933,M5 dynamic edge betweenness,real_external_test,118,70,354
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10016835016835017,M5 dynamic edge betweenness,real_external_test,119,92,255
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10101010101010101,M5 dynamic edge betweenness,real_external_test,120,92,353
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10185185185185185,M5 dynamic edge betweenness,real_external_test,121,284,320
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.1026936026936027,M5 dynamic edge betweenness,real_external_test,122,136,354
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10353535353535354,M5 dynamic edge betweenness,real_external_test,123,284,456
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10437710437710437,M5 dynamic edge betweenness,real_external_test,124,76,136
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10521885521885523,M5 dynamic edge betweenness,real_external_test,125,284,388
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10606060606060606,M5 dynamic edge betweenness,real_external_test,126,92,492
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.1069023569023569,M5 dynamic edge betweenness,real_external_test,127,92,313
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10774410774410774,M5 dynamic edge betweenness,real_external_test,128,92,510
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10858585858585859,M5 dynamic edge betweenness,real_external_test,129,92,187
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.10942760942760943,M5 dynamic edge betweenness,real_external_test,130,92,185
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.11026936026936027,M5 dynamic edge betweenness,real_external_test,131,70,450
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.1111111111111111,M5 dynamic edge betweenness,real_external_test,132,185,354
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.11195286195286196,M5 dynamic edge betweenness,real_external_test,133,46,70
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.1127946127946128,M5 dynamic edge betweenness,real_external_test,134,185,376
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.11363636363636363,M5 dynamic edge betweenness,real_external_test,135,259,354
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.11447811447811448,M5 dynamic edge betweenness,real_external_test,136,70,357
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.11531986531986532,M5 dynamic edge betweenness,real_external_test,137,10,281
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.11616161616161616,M5 dynamic edge betweenness,real_external_test,138,284,415
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.117003367003367,M5 dynamic edge betweenness,real_external_test,139,65,441
0.12403100775193798,0.12403100775193798,0.0,bio_diseasome,real,5,0.11784511784511785,M5 dynamic edge betweenness,real_external_test,140,65,263
0.12209302325581395,0.12403100775193798,0.0019379844961240345,bio_diseasome,real,5,0.11868686868686869,M5 dynamic edge betweenness,real_external_test,141,98,456
0.11627906976744186,0.12209302325581395,0.0058139534883720895,bio_diseasome,real,5,0.11952861952861953,M5 dynamic edge betweenness,real_external_test,142,66,270
0.10465116279069768,0.11627906976744186,0.011627906976744179,bio_diseasome,real,5,0.12037037037037036,M4 dynamic community internal / pair,real_external_test,143,112,130
0.10271317829457365,0.10465116279069768,0.0019379844961240345,bio_diseasome,real,5,0.12121212121212122,M5 dynamic edge betweenness,real_external_test,144,139,299
0.10271317829457365,0.10271317829457365,0.0,bio_diseasome,real,5,0.12205387205387205,M5 dynamic edge betweenness,real_external_test,145,112,440
0.10271317829457365,0.10271317829457365,0.0,bio_diseasome,real,5,0.12289562289562289,M5 dynamic edge betweenness,real_external_test,146,112,451
0.10077519379844961,0.10271317829457365,0.0019379844961240345,bio_diseasome,real,5,0.12373737373737374,M5 dynamic edge betweenness,real_external_test,147,17,112
0.09302325581395349,0.10077519379844961,0.007751937984496124,bio_diseasome,real,5,0.12457912457912458,M5 dynamic edge betweenness,real_external_test,148,206,398
0.09302325581395349,0.09302325581395349,0.0,bio_diseasome,real,5,0.12542087542087543,M5 dynamic edge betweenness,real_external_test,149,131,273
0.09302325581395349,0.09302325581395349,0.0,bio_diseasome,real,5,0.12626262626262627,M5 dynamic edge betweenness,real_external_test,150,273,351
0.09302325581395349,0.09302325581395349,0.0,bio_diseasome,real,5,0.1271043771043771,M5 dynamic edge betweenness,real_external_test,151,132,273
0.09302325581395349,0.09302325581395349,0.0,bio_diseasome,real,5,0.12794612794612795,M5 dynamic edge betweenness,real_external_test,152,273,349
0.0755813953488372,0.09302325581395349,0.017441860465116282,bio_diseasome,real,5,0.12878787878787878,M5 dynamic edge betweenness,real_external_test,153,114,363
0.0755813953488372,0.0755813953488372,0.0,bio_diseasome,real,5,0.12962962962962962,M5 dynamic edge betweenness,real_external_test,154,348,440
0.0755813953488372,0.0755813953488372,0.0,bio_diseasome,real,5,0.13047138047138046,M5 dynamic edge betweenness,real_external_test,155,142,348
0.06782945736434108,0.0755813953488372,0.007751937984496124,bio_diseasome,real,5,0.13131313131313133,M5 dynamic edge betweenness,real_external_test,156,348,437
0.06782945736434108,0.06782945736434108,0.0,bio_diseasome,real,5,0.13215488215488216,M5 dynamic edge betweenness,real_external_test,157,356,388
0.06782945736434108,0.06782945736434108,0.0,bio_diseasome,real,5,0.132996632996633,M5 dynamic edge betweenness,real_external_test,158,356,456
0.06782945736434108,0.06782945736434108,0.0,bio_diseasome,real,5,0.13383838383838384,M5 dynamic edge betweenness,real_external_test,159,70,136
0.06782945736434108,0.06782945736434108,0.0,bio_diseasome,real,5,0.13468013468013468,M5 dynamic edge betweenness,real_external_test,160,100,382
0.06782945736434108,0.06782945736434108,0.0,bio_diseasome,real,5,0.13552188552188552,M5 dynamic edge betweenness,real_external_test,161,70,356
0.06782945736434108,0.06782945736434108,0.0,bio_diseasome,real,5,0.13636363636363635,M5 dynamic edge betweenness,real_external_test,162,70,281
0.06589147286821706,0.06782945736434108,0.0019379844961240206,bio_diseasome,real,5,0.13720538720538722,M5 dynamic edge betweenness,real_external_test,163,412,434
0.06589147286821706,0.06589147286821706,0.0,bio_diseasome,real,5,0.13804713804713806,M5 dynamic edge betweenness,real_external_test,164,379,402
0.06395348837209303,0.06589147286821706,0.0019379844961240345,bio_diseasome,real,5,0.1388888888888889,M5 dynamic edge betweenness,real_external_test,165,321,388
0.06395348837209303,0.06395348837209303,0.0,bio_diseasome,real,5,0.13973063973063973,M5 dynamic edge betweenness,real_external_test,166,356,382
0.06201550387596899,0.06395348837209303,0.0019379844961240345,bio_diseasome,real,5,0.14057239057239057,M5 dynamic edge betweenness,real_external_test,167,235,356
0.060077519379844964,0.06201550387596899,0.0019379844961240275,bio_diseasome,real,5,0.1414141414141414,M5 dynamic edge betweenness,real_external_test,168,34,82
0.060077519379844964,0.060077519379844964,0.0,bio_diseasome,real,5,0.14225589225589225,M5 dynamic edge betweenness,real_external_test,169,83,336
0.060077519379844964,0.060077519379844964,0.0,bio_diseasome,real,5,0.14309764309764308,M5 dynamic edge betweenness,real_external_test,170,83,282
0.060077519379844964,0.060077519379844964,0.0,bio_diseasome,real,5,0.14393939393939395,M5 dynamic edge betweenness,real_external_test,171,120,413
0.060077519379844964,0.060077519379844964,0.0,bio_diseasome,real,5,0.1447811447811448,M5 dynamic edge betweenness,real_external_test,172,31,120
0.060077519379844964,0.060077519379844964,0.0,bio_diseasome,real,5,0.14562289562289563,M5 dynamic edge betweenness,real_external_test,173,166,284
0.05813953488372093,0.060077519379844964,0.0019379844961240345,bio_diseasome,real,5,0.14646464646464646,M5 dynamic edge betweenness,real_external_test,174,118,284
0.0562015503875969,0.05813953488372093,0.0019379844961240275,bio_diseasome,real,5,0.1473063973063973,M5 dynamic edge betweenness,real_external_test,175,271,497
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.14814814814814814,M5 dynamic edge betweenness,real_external_test,176,112,483
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.14898989898989898,M5 dynamic edge betweenness,real_external_test,177,112,345
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.14983164983164984,M5 dynamic edge betweenness,real_external_test,178,6,92
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.15067340067340068,M5 dynamic edge betweenness,real_external_test,179,92,452
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.15151515151515152,M5 dynamic edge betweenness,real_external_test,180,92,296
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.15235690235690236,M5 dynamic edge betweenness,real_external_test,181,92,212
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.1531986531986532,M5 dynamic edge betweenness,real_external_test,182,86,92
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.15404040404040403,M5 dynamic edge betweenness,real_external_test,183,356,370
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.15488215488215487,M5 dynamic edge betweenness,real_external_test,184,281,356
0.0562015503875969,0.0562015503875969,0.0,bio_diseasome,real,5,0.15572390572390574,M5 dynamic edge betweenness,real_external_test,185,344,356
0.050387596899224806,0.0562015503875969,0.005813953488372096,bio_diseasome,real,5,0.15656565656565657,M5 dynamic edge betweenness,real_external_test,186,254,356
0.050387596899224806,0.050387596899224806,0.0,bio_diseasome,real,5,0.1574074074074074,M5 dynamic edge betweenness,real_external_test,187,454,455
0.050387596899224806,0.050387596899224806,0.0,bio_diseasome,real,5,0.15824915824915825,M5 dynamic edge betweenness,real_external_test,188,183,455
0.050387596899224806,0.050387596899224806,0.0,bio_diseasome,real,5,0.1590909090909091,M5 dynamic edge betweenness,real_external_test,189,268,398
0.04844961240310078,0.050387596899224806,0.0019379844961240275,bio_diseasome,real,5,0.15993265993265993,M5 dynamic edge betweenness,real_external_test,190,94,268
0.04844961240310078,0.04844961240310078,0.0,bio_diseasome,real,5,0.16077441077441076,M5 dynamic edge betweenness,real_external_test,191,91,189
0.04844961240310078,0.04844961240310078,0.0,bio_diseasome,real,5,0.16161616161616163,M5 dynamic edge betweenness,real_external_test,192,91,430
0.04844961240310078,0.04844961240310078,0.0,bio_diseasome,real,5,0.16245791245791247,M5 dynamic edge betweenness,real_external_test,193,70,441
0.04844961240310078,0.04844961240310078,0.0,bio_diseasome,real,5,0.1632996632996633,M5 dynamic edge betweenness,real_external_test,194,70,263
0.04844961240310078,0.04844961240310078,0.0,bio_diseasome,real,5,0.16414141414141414,M5 dynamic edge betweenness,real_external_test,195,356,441
0.046511627906976744,0.04844961240310078,0.0019379844961240345,bio_diseasome,real,5,0.16498316498316498,M5 dynamic edge betweenness,real_external_test,196,263,356
0.046511627906976744,0.046511627906976744,0.0,bio_diseasome,real,5,0.16582491582491582,M5 dynamic edge betweenness,real_external_test,197,41,469
0.046511627906976744,0.046511627906976744,0.0,bio_diseasome,real,5,0.16666666666666666,M5 dynamic edge betweenness,real_external_test,198,53,162
